target,label,phrase,ngram,df_class,df_other,df_total,log_odds,rank
Harris,Favor,know,1,482,866,1348,0.12056365818771653,4038
Harris,Favor,lose,1,80,141,221,0.12052401636726717,4039
Harris,Favor,are going,2,34,60,94,0.1204538540520943,4040
Harris,Favor,he will,2,34,60,94,0.1204538540520943,4041
Harris,Favor,now,1,631,1143,1774,0.12030279370696884,4042
Harris,Favor,agree,1,235,417,652,0.12018335657494994,4043
Harris,Favor,this time,2,30,53,83,0.11996609532883618,4044
Harris,Favor,and you,2,55,97,152,0.11975959657735835,4045
Harris,Favor,bigot,1,26,46,72,0.11939742363113837,4046
Harris,Favor,accused,1,51,90,141,0.11924008722640522,4047
Harris,Favor,avoid,1,22,39,61,0.11870434113133133,4048
Harris,Favor,of shit,2,22,39,61,0.11870434113133133,4049
Harris,Favor,reach,1,22,39,61,0.11870434113133133,4050
Harris,Favor,the wrong,2,22,39,61,0.11870434113133133,4051
Harris,Favor,who you,2,22,39,61,0.11870434113133133,4052
Harris,Favor,being,1,404,724,1128,0.11869372163362124,4053
Harris,Favor,wouldn,1,64,113,177,0.11853082348567101,4054
Harris,Favor,add,1,18,32,50,0.11780580611399216,4055
Harris,Favor,for one,2,18,32,50,0.11780580611399216,4056
Harris,Favor,jail,1,18,32,50,0.11780580611399216,4057
Harris,Favor,mlk,1,18,32,50,0.11780580611399216,4058
Harris,Favor,targeted,1,18,32,50,0.11780580611399216,4059
Harris,Favor,again and,2,14,25,39,0.11653157509572232,4060
Harris,Favor,black people,2,14,25,39,0.11653157509572232,4061
Harris,Favor,casually,1,14,25,39,0.11653157509572232,4062
Harris,Favor,if anyone,2,14,25,39,0.11653157509572232,4063
Harris,Favor,comment,1,35,62,97,0.11649881917712968,4064
Harris,Favor,re,1,449,808,1257,0.11643798862261412,4065
Harris,Favor,of us,2,74,131,205,0.11589943615595866,4066
Harris,Favor,with,1,1151,2150,3301,0.11581098717965604,4067
Harris,Favor,on this,2,97,172,269,0.11468462435554683,4068
Harris,Favor,about all,2,10,18,28,0.11445286832916945,4069
Harris,Favor,both sides,2,10,18,28,0.11445286832916945,4070
Harris,Favor,care is,2,10,18,28,0.11445286832916945,4071
Harris,Favor,destroying,1,10,18,28,0.11445286832916945,4072
Harris,Favor,me you,2,10,18,28,0.11445286832916945,4073
Harris,Favor,no idea,2,10,18,28,0.11445286832916945,4074
Harris,Favor,platforms,1,10,18,28,0.11445286832916945,4075
Harris,Favor,screw,1,10,18,28,0.11445286832916945,4076
Harris,Favor,think he,2,10,18,28,0.11445286832916945,4077
Harris,Favor,was never,2,10,18,28,0.11445286832916945,4078
Harris,Favor,we didn,2,10,18,28,0.11445286832916945,4079
Harris,Favor,work in,2,10,18,28,0.11445286832916945,4080
Harris,Favor,yep,1,10,18,28,0.11445286832916945,4081
Harris,Favor,at least,2,66,117,183,0.11442294348443927,4082
Harris,Favor,reading,1,27,48,75,0.1143218084497386,4083
Harris,Favor,the ticket,2,27,48,75,0.1143218084497386,4084
Harris,Favor,abortion,1,75,133,208,0.11413398016795995,4085
Harris,Favor,supporter,1,53,94,147,0.11408026501390012,4086
Harris,Favor,in this,2,93,165,258,0.11399098510703576,4087
Harris,Favor,the time,2,40,71,111,0.1139497719396636,4088
Harris,Favor,needs,1,130,231,361,0.11363214501145746,4089
Harris,Favor,saying,1,168,299,467,0.11356072277522555,4090
Harris,Favor,it time,2,36,64,100,0.11277449566722186,4091
Harris,Favor,as,1,880,1625,2505,0.11108706240970284,4092
Harris,Favor,fact,1,100,178,278,0.11078701857283191,4093
Harris,Favor,endorsement ve,2,41,73,114,0.11074813719020549,4094
Harris,Favor,isn matt,2,41,73,114,0.11074813719020549,4095
Harris,Favor,strongest endorsement,2,41,73,114,0.11074813719020549,4096
Harris,Favor,and can,2,19,34,53,0.1107247202344066,4097
Harris,Favor,mary,1,19,34,53,0.1107247202344066,4098
Harris,Favor,me too,2,19,34,53,0.1107247202344066,4099
Harris,Favor,our new,2,19,34,53,0.1107247202344066,4100
Harris,Favor,million,1,68,121,189,0.11056968717846694,4101
Harris,Favor,stage,1,28,50,78,0.10962494610006956,4102
Harris,Favor,be like,2,64,114,178,0.10951769923949284,4103
Harris,Favor,and now,2,46,82,128,0.10920775432016816,4104
Harris,Favor,blue,1,130,232,362,0.10907359296301955,4105
Harris,Favor,real,1,165,295,460,0.10854417682996909,4106
Harris,Favor,for director,2,15,27,42,0.10770972186307226,4107
Harris,Favor,ill,1,15,27,42,0.10770972186307226,4108
Harris,Favor,thankful,1,15,27,42,0.10770972186307226,4109
Harris,Favor,the great,2,15,27,42,0.10770972186307226,4110
Harris,Favor,looking for,2,33,59,92,0.10747425009284406,4111
Harris,Favor,much as,2,33,59,92,0.10747425009284406,4112
Harris,Favor,they were,2,24,43,67,0.10739089124811141,4113
Harris,Favor,to understand,2,24,43,67,0.10739089124811141,4114
Harris,Favor,post,1,213,382,595,0.10735178573721305,4115
Harris,Favor,change,1,66,118,184,0.10570694550508763,4116
Harris,Favor,they re,2,134,240,374,0.10542169716836103,4117
Harris,Favor,needed,1,71,127,198,0.10521756976260388,4118
Harris,Favor,loser,1,20,36,56,0.1043766143379008,4119
Harris,Favor,outcome,1,20,36,56,0.1043766143379008,4120
Harris,Favor,that why,2,20,36,56,0.1043766143379008,4121
Harris,Favor,you re,2,192,345,537,0.10429987984919142,4122
Harris,Favor,ted,1,34,61,95,0.1038219490371981,4123
Harris,Favor,make,1,312,564,876,0.10330026811384085,4124
Harris,Favor,about his,2,11,20,31,0.10276472736198095,4125
Harris,Favor,and going,2,11,20,31,0.10276472736198095,4126
Harris,Favor,are my,2,11,20,31,0.10276472736198095,4127
Harris,Favor,as to,2,11,20,31,0.10276472736198095,4128
Harris,Favor,bitch and,2,11,20,31,0.10276472736198095,4129
Harris,Favor,bold,1,11,20,31,0.10276472736198095,4130
Harris,Favor,camps,1,11,20,31,0.10276472736198095,4131
Harris,Favor,democracy is,2,11,20,31,0.10276472736198095,4132
Harris,Favor,drive,1,11,20,31,0.10276472736198095,4133
Harris,Favor,is pro,2,11,20,31,0.10276472736198095,4134
Harris,Favor,like and,2,11,20,31,0.10276472736198095,4135
Harris,Favor,my name,2,11,20,31,0.10276472736198095,4136
Harris,Favor,plus,1,11,20,31,0.10276472736198095,4137
Harris,Favor,pronouns,1,11,20,31,0.10276472736198095,4138
Harris,Favor,student,1,11,20,31,0.10276472736198095,4139
Harris,Favor,thing to,2,11,20,31,0.10276472736198095,4140
Harris,Favor,to pass,2,11,20,31,0.10276472736198095,4141
Harris,Favor,to people,2,11,20,31,0.10276472736198095,4142
Harris,Favor,becoming,1,25,45,70,0.10243933420437212,4143
Harris,Favor,supposed,1,25,45,70,0.10243933420437212,4144
Harris,Favor,you ll,2,25,45,70,0.10243933420437212,4145
Harris,Favor,is corrupt,2,44,79,123,0.10205686032664385,4146
Harris,Favor,enough to,2,73,131,204,0.10190587053089217,4147
Harris,Favor,background,1,30,54,84,0.10120934848750629,4148
Harris,Favor,palestine,1,54,97,151,0.10110176631069567,4149
Harris,Favor,cruz,1,35,63,98,0.10038726134891718,4150
Harris,Favor,the democratic,2,84,151,235,0.10022927531582271,4151
Harris,Favor,in on,2,16,29,45,0.10002013961549583,4152
Harris,Favor,people for,2,16,29,45,0.10002013961549583,4153
Harris,Favor,the more,2,16,29,45,0.10002013961549583,4154
Harris,Favor,the national,2,16,29,45,0.10002013961549583,4155
Harris,Favor,they would,2,16,29,45,0.10002013961549583,4156
Harris,Favor,white women,2,16,29,45,0.10002013961549583,4157
Harris,Favor,the way,2,65,117,182,0.09879312698245934,4158
Harris,Favor,admin,1,21,38,59,0.09865308743775447,4159
Harris,Favor,claim,1,26,47,73,0.09788272095872408,4160
Harris,Favor,that will,2,26,47,73,0.09788272095872408,4161
Harris,Favor,come,1,122,220,342,0.09784029282834972,4162
Harris,Favor,current,1,31,56,87,0.09742485225845687,4163
Harris,Favor,nobody,1,31,56,87,0.09742485225845687,4164
Harris,Favor,pelosi,1,31,56,87,0.09742485225845687,4165
Harris,Favor,end,1,76,137,213,0.09728035336424412,4166
Harris,Favor,were,1,188,340,528,0.09712237455851458,4167
Harris,Favor,bondi ag,2,41,74,115,0.09699558353464743,4168
Harris,Favor,corrupt but,2,41,74,115,0.09699558353464743,4169
Harris,Favor,etc,1,41,74,115,0.09699558353464743,4170
Harris,Favor,for pam,2,41,74,115,0.09699558353464743,4171
Harris,Favor,wrong,1,108,195,303,0.09613066925859393,4172
Harris,Favor,new,1,445,814,1259,0.09602775105809025,4173
Harris,Favor,having,1,119,215,334,0.09574637081634929,4174
Harris,Favor,high,1,62,112,174,0.09516796983709463,4175
Harris,Favor,feel,1,175,317,492,0.09487120390221637,4176
Harris,Favor,let me,2,52,94,146,0.09473672131816002,4177
Harris,Favor,think the,2,32,58,90,0.09388585258180715,4178
Harris,Favor,not be,2,89,161,250,0.09377479075286477,4179
Harris,Favor,citizens,1,27,49,76,0.093675519913333,4180
Harris,Favor,people of,2,27,49,76,0.093675519913333,4181
Harris,Favor,convinced,1,22,40,62,0.09346612824013434,4182
Harris,Favor,is great,2,22,40,62,0.09346612824013434,4183
Harris,Favor,mistake,1,22,40,62,0.09346612824013434,4184
Harris,Favor,muslim,1,22,40,62,0.09346612824013434,4185
Harris,Favor,re going,2,22,40,62,0.09346612824013434,4186
Harris,Favor,the end,2,22,40,62,0.09346612824013434,4187
Harris,Favor,and do,2,17,31,48,0.09325767125694906,4188
Harris,Favor,announce,1,17,31,48,0.09325767125694906,4189
Harris,Favor,discourse,1,17,31,48,0.09325767125694906,4190
Harris,Favor,got to,2,17,31,48,0.09325767125694906,4191
Harris,Favor,once again,2,17,31,48,0.09325767125694906,4192
Harris,Favor,via anonymous,2,17,31,48,0.09325767125694906,4193
Harris,Favor,be good,2,12,22,34,0.09305014271476164,4194
Harris,Favor,messages,1,12,22,34,0.09305014271476164,4195
Harris,Favor,migrants,1,12,22,34,0.09305014271476164,4196
Harris,Favor,nov,1,12,22,34,0.09305014271476164,4197
Harris,Favor,reaction to,2,12,22,34,0.09305014271476164,4198
Harris,Favor,that can,2,12,22,34,0.09305014271476164,4199
Harris,Favor,us and,2,12,22,34,0.09305014271476164,4200
Harris,Favor,the world,2,90,163,253,0.09257374408871089,4201
Harris,Favor,three,1,38,69,107,0.09120994200821197,4202
Harris,Favor,think we,2,28,51,79,0.0897789450193649,4203
Harris,Favor,damn,1,60,109,169,0.0894423711409642,4204
Harris,Favor,yes,1,156,284,440,0.08882789237838384,4205
Harris,Favor,loud,1,23,42,65,0.0887435326274062,4206
Harris,Favor,paying,1,23,42,65,0.0887435326274062,4207
Harris,Favor,save,1,55,100,155,0.0887334397466395,4208
Harris,Favor,elected,1,122,222,344,0.08831577531780388,4209
Harris,Favor,doesn,1,206,376,582,0.08777833293094517,4210
Harris,Favor,went,1,61,111,172,0.08773114133998394,4211
Harris,Favor,of matt,2,34,62,96,0.08745441516525077,4212
Harris,Favor,hate,1,264,483,747,0.08742538321005022,4213
Harris,Favor,easy,1,18,33,51,0.08726393816912204,4214
Harris,Favor,in 2026,2,18,33,51,0.08726393816912204,4215
Harris,Favor,starter pack,2,56,102,158,0.08688089643750319,4216
Harris,Favor,fair,1,29,53,82,0.08615975024056688,4217
Harris,Favor,people and,2,29,53,82,0.08615975024056688,4218
Harris,Favor,yet,1,102,186,288,0.08566047191693382,4219
Harris,Favor,all the,2,138,252,390,0.08502622739151766,4220
Harris,Favor,arrived,1,13,24,37,0.0848475995752862,4221
Harris,Favor,meant,1,13,24,37,0.0848475995752862,4222
Harris,Favor,see what,2,13,24,37,0.0848475995752862,4223
Harris,Favor,so can,2,13,24,37,0.0848475995752862,4224
Harris,Favor,taxes,1,13,24,37,0.0848475995752862,4225
Harris,Favor,the price,2,13,24,37,0.0848475995752862,4226
Harris,Favor,to casually,2,13,24,37,0.0848475995752862,4227
Harris,Favor,libs,1,46,84,130,0.0847757580521451,4228
Harris,Favor,disagree,1,35,64,99,0.08452367801702287,4229
Harris,Favor,interest,1,24,44,68,0.08442550476512789,4230
Harris,Favor,heard so,2,41,75,116,0.08342316112080672,4231
Harris,Favor,longer,1,41,75,116,0.08342316112080672,4232
Harris,Favor,weeks,1,30,55,85,0.0827892738159397,4233
Harris,Favor,ai,1,19,35,54,0.08191471740590472,4234
Harris,Favor,base,1,19,35,54,0.08191471740590472,4235
Harris,Favor,neither,1,19,35,54,0.08191471740590472,4236
Harris,Favor,obvious,1,19,35,54,0.08191471740590472,4237
Harris,Favor,people on,2,19,35,54,0.08191471740590472,4238
Harris,Favor,showing,1,36,66,102,0.08176107057060733,4239
Harris,Favor,far for,2,42,77,119,0.08108316514660086,4240
Harris,Favor,fascists,1,25,46,71,0.08046209964277296,4241
Harris,Favor,lead the,2,25,46,71,0.08046209964277296,4242
Harris,Favor,stand up,2,25,46,71,0.08046209964277296,4243
Harris,Favor,been,1,331,611,942,0.07990145915504021,4244
Harris,Favor,dictator,1,31,57,88,0.07964267390994628,4245
Harris,Favor,official,1,37,68,105,0.07915249249090461,4246
Harris,Favor,your,1,510,948,1458,0.07895305214746662,4247
Harris,Favor,and be,2,14,26,40,0.07782916675797402,4248
Harris,Favor,democrats to,2,14,26,40,0.07782916675797402,4249
Harris,Favor,for women,2,14,26,40,0.07782916675797402,4250
Harris,Favor,half of,2,14,26,40,0.07782916675797402,4251
Harris,Favor,harm,1,14,26,40,0.07782916675797402,4252
Harris,Favor,in office,2,14,26,40,0.07782916675797402,4253
Harris,Favor,mcbride and,2,14,26,40,0.07782916675797402,4254
Harris,Favor,mike huckabee,2,14,26,40,0.07782916675797402,4255
Harris,Favor,them and,2,14,26,40,0.07782916675797402,4256
Harris,Favor,to that,2,14,26,40,0.07782916675797402,4257
Harris,Favor,understand why,2,14,26,40,0.07782916675797402,4258
Harris,Favor,anonymous anonymous,2,56,103,159,0.07693158206888295,4259
Harris,Favor,came,1,50,92,142,0.07681853973759223,4260
Harris,Favor,and all,2,44,81,125,0.07673245005774376,4261
Harris,Favor,site,1,38,70,108,0.076685378221784,4262
Harris,Favor,whatsoever,1,38,70,108,0.076685378221784,4263
Harris,Favor,in my,2,119,219,338,0.07636580577093,4264
Harris,Favor,need,1,331,613,944,0.07608797963655456,4265
Harris,Favor,at the,2,139,256,395,0.07600000412133756,4266
Harris,Favor,elect,1,126,232,358,0.0759717449296331,4267
Harris,Favor,favorite,1,69,127,196,0.07588878872776572,4268
Harris,Favor,of my,2,127,234,361,0.07527622082139374,4269
Harris,Favor,words,1,45,83,128,0.07470659533831459,4270
Harris,Favor,it was,2,96,177,273,0.07409299008084558,4271
Harris,Favor,each other,2,33,61,94,0.07393725402936457,4272
Harris,Favor,make it,2,33,61,94,0.07393725402936457,4273
Harris,Favor,based,1,27,50,77,0.07343737992129196,4274
Harris,Favor,be allowed,2,27,50,77,0.07343737992129196,4275
Harris,Favor,earth,1,27,50,77,0.07343737992129196,4276
Harris,Favor,every day,2,27,50,77,0.07343737992129196,4277
Harris,Favor,may be,2,27,50,77,0.07343737992129196,4278
Harris,Favor,me because,2,27,50,77,0.07343737992129196,4279
Harris,Favor,perfect,1,52,96,148,0.07331341302605043,4280
Harris,Favor,to the,2,428,797,1225,0.07325619246427117,4281
Harris,Favor,no one,2,46,85,131,0.07277145286988196,4282
Harris,Favor,such,1,78,144,222,0.07269492479139039,4283
Harris,Favor,assholes,1,15,28,43,0.0717554001859515,4284
Harris,Favor,give me,2,15,28,43,0.0717554001859515,4285
Harris,Favor,know the,2,15,28,43,0.0717554001859515,4286
Harris,Favor,miller,1,15,28,43,0.0717554001859515,4287
Harris,Favor,told me,2,15,28,43,0.0717554001859515,4288
Harris,Favor,was an,2,15,28,43,0.0717554001859515,4289
Harris,Favor,you need,2,15,28,43,0.0717554001859515,4290
Harris,Favor,fact that,2,53,98,151,0.07166305180199162,4291
Harris,Favor,friend,1,66,122,188,0.07154280912022459,4292
Harris,Favor,la,1,34,63,97,0.07134285733703827,4293
Harris,Favor,need to,2,184,341,525,0.07045726299561217,4294
Harris,Favor,didn have,2,28,52,80,0.07030999696538931,4295
Harris,Favor,listen,1,54,100,154,0.07007560947997682,4296
Harris,Favor,angry,1,41,76,117,0.07002612791611318,4297
Harris,Favor,the strongest,2,41,76,117,0.07002612791611318,4298
Harris,Favor,gov,1,22,41,63,0.0688377082902214,4299
Harris,Favor,try,1,75,139,214,0.06871613470584315,4300
Harris,Favor,folks,1,110,204,314,0.06814854158284644,4301
Harris,Favor,shit,1,154,286,440,0.06745886311997351,4302
Harris,Favor,there is,2,90,167,257,0.06742670135941564,4303
Harris,Favor,abortion rights,2,29,54,83,0.067403003399237,4304
Harris,Favor,one of,2,133,247,380,0.06703181793097457,4305
Harris,Favor,inflation,1,16,30,46,0.06644736860229905,4306
Harris,Favor,is for,2,16,30,46,0.06644736860229905,4307
Harris,Favor,to end,2,16,30,46,0.06644736860229905,4308
Harris,Favor,yay,1,16,30,46,0.06644736860229905,4309
Harris,Favor,the fact,2,57,106,163,0.06565663514942432,4310
Harris,Favor,election day,2,23,43,66,0.06524959127758123,4311
Harris,Favor,false,1,23,43,66,0.06524959127758123,4312
Harris,Favor,just like,2,23,43,66,0.06524959127758123,4313
Harris,Favor,than any,2,23,43,66,0.06524959127758123,4314
Harris,Favor,name,1,107,199,306,0.06514530889669379,4315
Harris,Favor,from the,2,213,397,610,0.0650105323521295,4316
Harris,Favor,will be,2,159,296,455,0.06497954834819497,4317
Harris,Favor,now is,2,30,56,86,0.0646938442863938,4318
Harris,Favor,and it,2,65,121,186,0.0643513640758333,4319
Harris,Favor,and not,2,58,108,166,0.06428792262049843,4320
Harris,Favor,going,1,419,786,1205,0.06389871471539421,4321
Harris,Favor,up,1,547,1030,1577,0.0636552955871088,4322
Harris,Favor,they,1,715,1353,2068,0.06344837595271458,4323
Harris,Favor,stupid,1,66,123,189,0.06317102039684208,4324
Harris,Favor,repost,1,67,125,192,0.06202680764198698,4325
Harris,Favor,appreciate,1,24,45,69,0.06196517632845211,4326
Harris,Favor,grace,1,24,45,69,0.06196517632845211,4327
Harris,Favor,they will,2,24,45,69,0.06196517632845211,4328
Harris,Favor,this on,2,24,45,69,0.06196517632845211,4329
Harris,Favor,friends and,2,17,32,49,0.06176866523105229,4330
Harris,Favor,general should,2,17,32,49,0.06176866523105229,4331
Harris,Favor,house appointing,2,17,32,49,0.06176866523105229,4332
Harris,Favor,made it,2,17,32,49,0.06176866523105229,4333
Harris,Favor,moral,1,17,32,49,0.06176866523105229,4334
Harris,Favor,offenders in,2,17,32,49,0.06176866523105229,4335
Harris,Favor,rapist and,2,17,32,49,0.06176866523105229,4336
Harris,Favor,unfortunately,1,17,32,49,0.06176866523105229,4337
Harris,Favor,you guys,2,17,32,49,0.06176866523105229,4338
Harris,Favor,and who,2,10,19,29,0.06157339698315578,4339
Harris,Favor,be bad,2,10,19,29,0.06157339698315578,4340
Harris,Favor,believe it,2,10,19,29,0.06157339698315578,4341
Harris,Favor,coup,1,10,19,29,0.06157339698315578,4342
Harris,Favor,dems are,2,10,19,29,0.06157339698315578,4343
Harris,Favor,gotta say,2,10,19,29,0.06157339698315578,4344
Harris,Favor,hard pass,2,10,19,29,0.06157339698315578,4345
Harris,Favor,have more,2,10,19,29,0.06157339698315578,4346
Harris,Favor,in public,2,10,19,29,0.06157339698315578,4347
Harris,Favor,internet,1,10,19,29,0.06157339698315578,4348
Harris,Favor,it about,2,10,19,29,0.06157339698315578,4349
Harris,Favor,most important,2,10,19,29,0.06157339698315578,4350
Harris,Favor,of law,2,10,19,29,0.06157339698315578,4351
Harris,Favor,offensive,1,10,19,29,0.06157339698315578,4352
Harris,Favor,opponents,1,10,19,29,0.06157339698315578,4353
Harris,Favor,parents,1,10,19,29,0.06157339698315578,4354
Harris,Favor,pure,1,10,19,29,0.06157339698315578,4355
Harris,Favor,share with,2,10,19,29,0.06157339698315578,4356
Harris,Favor,these cabinet,2,10,19,29,0.06157339698315578,4357
Harris,Favor,top of,2,10,19,29,0.06157339698315578,4358
Harris,Favor,tries,1,10,19,29,0.06157339698315578,4359
Harris,Favor,wrong with,2,10,19,29,0.06157339698315578,4360
Harris,Favor,yall,1,10,19,29,0.06157339698315578,4361
Harris,Favor,believe that,2,53,99,152,0.06132168671293847,4362
Harris,Favor,sex,1,128,239,367,0.06124099754947565,4363
Harris,Favor,when the,2,39,73,112,0.0604108717549936,4364
Harris,Favor,class,1,69,129,198,0.059840303635162684,4365
Harris,Favor,is an,2,85,159,244,0.05906960615116974,4366
Harris,Favor,co,1,25,47,72,0.05894739697035867,4367
Harris,Favor,explain,1,25,47,72,0.05894739697035867,4368
Harris,Favor,hope that,2,25,47,72,0.05894739697035867,4369
Harris,Favor,6th,1,55,103,158,0.05859822726694475,4370
Harris,Favor,stay,1,55,103,158,0.05859822726694475,4371
Harris,Favor,taylor,1,86,161,247,0.058231303793898626,4372
